"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Tulp2",17.6969350970736,-0.0156610047071542,0.246951052404045,0.838505881416558,0.935581772406672
"Tulp3",1373.84144961725,-0.103576906454894,0.215758114186722,0.43291353419332,0.706888706244528
"Tulp4",2150.01711246035,-0.0521369147905205,0.239155532723913,0.605180585872098,0.817308668550058
"Tusc1",174.224859163687,3.68762667922221,0.658696670405662,8.99049672691368e-10,5.54232014297346e-07
"Tusc2",408.279689014404,0.269664035342759,0.302055759223669,0.0929814382068757,0.376338997520241
"Tusc3",1075.94487995913,0.478922021918566,0.39922613020521,0.022970389013049,0.211376386184452
"Tusc5",11.0892886431273,-0.100155279353499,0.269052920658183,0.256463060745528,0.57046506334131
"Tut1",441.493379500376,-0.222807100709854,0.265284574809956,0.137609753604818,0.437578538012248
"Tut4",2390.46339412091,-0.124711306847449,0.201990161356288,0.386448728257227,0.675810691359282
"Tut7",1297.07521434743,-0.0799275728023056,0.216426212029298,0.524710873995978,0.767733604229873
"Tvp23a",470.638713733348,0.020528206660471,0.218319969317069,0.866433678181165,0.947764510703565
"Tvp23b",510.588498074419,-0.0229005314844754,0.188795929312043,0.858647696977087,0.944441336743866
"Tvp23bos",1.91536634256695,-0.000997564995119822,0.257339287572406,0.974530721577746,NA
"Twf1",1372.18682353774,0.00822582129591126,0.164684326492454,0.950402290279731,0.981626366617821
"Twf2",926.831033061129,0.385106781650226,0.423185268872712,0.0395301002567588,0.267405098817488
"Twist1",1253.73029056597,1.40839507253532,0.314818522429488,4.31164942199957e-07,9.92311742308461e-05
"Twist2",763.262162431201,-0.0441848430738539,0.196799295152257,0.731510597841317,0.882855854379735
