"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gnb1l",113.309546041419,-0.411510435096302,0.394268540652218,0.230890181287994,0.361036064753572
"Gnb2",6283.62447087744,0.487037417036908,0.24008919399773,0.0333982041947017,0.0787993988495325
"Gnb4",1073.74202370789,-1.00362855445939,0.228520803983042,4.65364731244373e-06,3.42417520521372e-05
"Gnb5",473.910594771242,-0.749892966152337,0.25876405851134,0.00214788431034639,0.00780510533796346
"Gne",455.673444716592,0.1572286857833,0.299650511661083,0.574063215383586,0.700788262061491
"Gng10",1169.87889772673,1.02700390870244,0.236192426318239,5.62298215796333e-06,4.06822276883179e-05
"Gng11",472.296790895287,-0.340167568924798,0.286765421066694,0.202685120653857,0.327903284655468
"Gng12",4924.13390840021,-0.728138777796649,0.224421699753567,0.00070454070440729,0.00297024015750243
"Gng2",2790.70518886603,0.411221141508033,0.257477387073421,0.0919417426890814,0.177690845664396
"Gng3",15.0170147976816,-0.59539356266176,0.855107959414663,0.170777670430988,0.288164902041366
"Gng4",3.61172296047016,0.103272089289367,0.7662399076076,0.703487448521428,NA
"Gng5",1988.46610907522,1.21171287567766,0.312902289925665,3.15808413260298e-05,0.000190161297235109
"Gng7",222.979880856703,-1.05629883470929,0.35288557781189,0.000992691584818442,0.00400207704159062
"Gng8",31.6293107023026,-0.577263080804716,0.677905209026,0.197977412483093,0.322142206852294
"Gngt2",422.674759391216,2.39898303887069,0.293781343832095,3.71570395471975e-17,1.23408183315023e-15
"Gnl1",2387.24392936516,0.300884268460624,0.195952504573525,0.11364125363245,0.210190224872472
"Gnl2",1731.38224998851,-0.256800761474475,0.240579471528566,0.261754424284731,0.397615976099034
"Gnl3",1584.97136235606,-0.775280289386634,0.225619935506426,0.000327586741407561,0.00151716813094383
"Gnl3l",1141.424999938,-0.174319028680452,0.247903509855467,0.458116957368053,0.600058171315409
"Gnmt",2.67276808008639,0.0124642859710087,0.765129879016314,0.963069770172196,NA
"Gnpat",1312.45979282271,-0.376357781219961,0.207774439538781,0.0600855514922733,0.126625459002952
"Gnpda1",1593.64114994982,0.993622246004967,0.288285569117236,0.0002363855360082,0.00113756325257568
"Gnpda2",376.792450392309,0.254996097154514,0.276531720738704,0.327207232290014,0.469146260230571
"Gnpnat1",746.554749389775,-0.470106835571852,0.239066630654873,0.0387723051169092,0.0892024973336353
"Gnptab",732.417476874598,0.12960521661314,0.264626185988877,0.606182046982487,0.726127333808202
"Gnptg",444.170777824647,0.436558942402698,0.304297265682119,0.12128066440359,0.220572099797064
"Gns",5364.44312916342,1.196787744784,0.214770241639417,8.83707092443267e-09,1.06195912134635e-07
"Golga1",524.915185970684,-1.37934809281153,0.342744910328224,1.36892836187685e-05,8.94345091321323e-05
"Golga2",2240.80702068007,-0.431367378521014,0.200637624624247,0.0259382696040643,0.0642440523722508
"Golga3",1525.19479825437,-0.551963432663472,0.206649208454074,0.00554629547159215,0.0175632689933751
"Golga4",1240.12049635075,-0.294659771029423,0.217554313465894,0.15878040483628,0.272277974428063
"Golga5",527.740249350246,0.0294867342770629,0.277695102081921,0.912251965666662,0.949917618016906
"Golga7",1900.2232242354,0.394193688880851,0.229783720339053,0.0734550280909689,0.148672412901971
